1161	Svolvaer Helle	68.20	14.70	9.00	Norway
1162	Storkmarknes Skagen	68.60	15.00	3.00	Norway
1167	Sortland	68.70	15.40	3.00	Norway
1169	Saltdal	66.90	15.30	81.00	Norway
1172	Finnoy I Hamaroy	68.00	15.60	53.00	Norway
1183	Evenes	68.50	16.70	26.00	Norway
1193	Narvik Framnes	68.40	17.40	30.00	Norway
1194	Narvik Iii	68.50	17.50	23.00	Norway
1196	Tennevoll	68.80	17.80	21.00	Norway
1199	Sihcajavri	68.80	23.50	382.00	Norway
1203	Krakenes	62.00	41.00	41.00	Norway
1205	Svinoy Fyr	62.30	5.30	41.00	Norway
1209	Orsta-Volda Hovden	62.20	6.10	74.00	Norway
1210	Alesund Vigra	62.60	6.10	22.00	Norway
1212	Ona Ii	62.90	6.50	15.00	Norway
1217	Molde Aro	62.80	7.30	3.00	Norway
1218	Tafjord	62.20	7.40	17.00	Norway
1223	Kristiansund Kvernberget	63.10	7.80	62.00	Norway
1224	Skalmen Fyr	63.50	7.80	13.00	Norway
1227	Tingvoll-Hanem	62.80	8.30	69.00	Norway
1228	Sula	63.90	8.50	6.00	Norway
1231	Lesjaskog	62.20	8.40	621.00	Norway
1232	Vinjeora Ii	63.20	9.00	47.00	Norway
1237	Fokstua Ii	62.20	9.30	974.00	Norway
1238	Fokstua Ii	62.10	9.30	974.00	Norway
1240	Halten Fyr	64.20	9.40	16.00	Norway
1241	Orland Iii	63.70	9.60	7.00	Norway
1245	Oppdal-Bjorke	62.60	9.70	630.00	Norway
1252	Berkak-Lyngholt	62.80	10.00	475.00	Norway
1259	Buholmrasa Fyr	64.40	10.40	18.00	Norway
1262	Nordoyan Fyr	64.80	10.60	33.00	Norway
1265	Tynset Ii	62.30	10.80	482.00	Norway
1271	Trondheim Vaernes	63.50	10.90	17.00	Norway
1274	Selbu-Stubbe	63.20	11.10	242.00	Norway
1277	Steinkjer	64.00	11.40	80.00	Norway
1278	Verdal-Reppe	63.80	11.70	81.00	Norway
1280	Namdalseid	64.20	11.20	87.00	Norway
1282	Rorvik Ryum	64.80	11.20	4.00	Norway
1288	Roros	62.60	11.40	630.00	Norway
1289	Roros Lufthavn	62.60	11.30	626.00	Norway
1290	Namsos Lufthavn	64.50	11.60	2.00	Norway
1292	Maraker-Utsyn	63.40	11.80	240.00	Norway
1298	Nordli-Holand	64.40	13.70	433.00	Norway
1304	Ytteroyane Fyr	61.60	4.70	25.00	Norway
1306	Hellisoy Fyr	60.80	4.70	23.00	Norway
1310	Floro	61.60	5.00	9.00	Norway
1311	Bergen Flesland	60.30	5.20	50.00	Norway
1317	Bergen Florida	60.40	5.30	36.00	Norway
1319	Takle	61.00	5.40	38.00	Norway
1320	Sandane Anda	61.80	6.10	60.00	Norway
1321	Stryn	61.90	6.60	208.00	Norway
1322	Forde-Tefre	61.50	5.90	64.00	Norway
1323	Forde Bringelandsasen	61.40	5.80	319.00	Norway
1325	Modalen Ii	60.80	5.90	114.00	Norway
1328	Kvamskogen	60.40	5.90	408.00	Norway
1330	Omastrand	60.20	51.00	6.00	Norway
1336	Voss-Bo	60.60	6.50	122.00	Norway
1338	Vangsnes	61.20	6.60	51.00	Norway
1341	Eidfjord-Bu	60.50	6.90	119.00	Norway
1344	Reimegrend	60.70	6.80	590.00	Norway
1347	Sogndal Haukasen	61.20	7.10	497.00	Norway
1350	Finsevatn	60.60	7.50	1208.00	Norway
1355	Laerdal-Tonjum	61.10	7.50	36.00	Norway
1357	Fortun	61.50	7.70	35.00	Norway
1360	Brata	61.90	7.90	711.00	Norway
1364	Geilo-Geilostolen	60.50	8.20	810.00	Norway
1366	Sognefjell	61.60	8.00	1415.00	Norway
1367	Fagernes	601.00	9.20	365.00	Norway
1368	Fagernes Leirin	61.00	9.30	822.00	Norway
1370	Skabu-Storslaen	61.50	9.40	865.00	Norway
1372	Nesbyen-Skoglund	60.60	9.10	167.00	Norway
1374	Vest-Torpa Ii	60.90	10.00	542.00	Norway
1375	Kvitfjell	61.50	91.00	1028.00	Norway
1378	Lillehammer-Saetherengen	61.10	10.50	239.00	Norway
1379	Sor-Nesset	61.90	10.20	739.00	Norway
1380	Venabu	61.60	10.10	940.00	Norway
1383	Evenstad-Overenget	61.40	11.20	255.00	Norway
1384	Oslo Gardermoen	60.20	11.10	204.00	Norway
1389	Haugedalshogda	61.20	11.40	240.00	Norway
1391	Flisa	60.60	12.00	188.00	Norway
1393	Drevsjo	61.90	12.10	674.00	Norway
1397	Trysil Vegstasjon	61.30	12.30	360.00	Norway
1400	Ekofisk	56.50	3.20	46.00	Norway
1403	Utsira Fyr	59.30	4.90	56.00	Norway
1406	Slatteroy Fyr	59.90	5.10	16.00	Norway
1408	Haugesund Karmoy	59.30	5.20	24.00	Norway
1412	Obrestad	58.60	5.60	26.00	Norway
1415	Stavanger Sola	58.90	5.60	9.00	Norway
1417	Nedre Vats	59.50	5.80	65.00	Norway
1423	Fister-Tonnevik	59.20	6.10	50.00	Norway
1424	Sauda	59.60	6.40	6.00	Norway
1425	Ualand-Bjuland	58.60	6.30	201.00	Norway
1426	Lista Fyr	58.10	6.60	14.00	Norway
1427	Lista Fyr	58.10	6.60	14.00	Norway
1428	Lista Flyplass	58.10	6.60	10.00	Norway
1432	Sirdal-Tjorhom	58.90	6.90	500.00	Norway
1433	Midtlaeger	59.80	61.00	1081.00	Norway
1434	Vaagsli	59.80	7.40	822.00	Norway
1436	Lindesnes Fyr	571.00	7.10	13.00	Norway
1439	Konsmo-Hoyland	58.20	7.30	260.00	Norway
1441	Hovden-Lundane	59.60	7.40	836.00	Norway
1442	Byglandsfjord-Solbakken	58.70	7.80	211.00	Norway
1446	Oyfjell-Trovatn	59.60	8.20	714.00	Norway
1448	Oksoy Fyr	58.10	8.10	8.00	Norway
1450	Mosstrand Ii	59.80	8.20	977.00	Norway
1452	Kristiansand Kjevik	58.20	8.10	17.00	Norway
1453	Kristiansand Kjevik	58.20	8.10	16.00	Norway
1455	Tveitsund	59.00	8.50	255.00	Norway
1459	Nelaug	58.60	8.60	142.00	Norway
1465	Torungen Fyr	58.40	8.80	15.00	Norway
1467	Lyngor Fyr	58.60	9.20	5.00	Norway
1474	Lyngdal I Numedal	59.90	9.50	294.00	Norway
1475	Skien-Geiteryggen	59.20	9.60	14.00	Norway
1476	Jomfruland Fyr	58.90	9.60	5.00	Norway
1477	Kongsberg Iv	59.70	9.60	169.00	Norway
1482	Ferder Fyr	59.00	10.50	8.00	Norway
1483	Torp	59.20	10.30	88.00	Norway
1488	Oslo Fornebu	59.90	10.60	17.00	Norway
1490	Tryvasshogda Ii	591.00	10.70	529.00	Norway
1492	Oslo-Blindern	59.90	10.70	96.00	Norway
1494	Rygge	59.40	10.80	53.00	Norway
1495	Stromtangen Fyr	59.20	10.80	10.00	Norway
1496	Holand-Loken	59.80	11.50	154.00	Norway
1497	Prestebakke	59.00	11.50	157.00	Norway
1498	Magnor	591.00	12.20	153.00	Norway
2012	Ritsem	67.70	17.50	523.00	Sweden
2020	Katterjakk	68.40	18.20	517.00	Sweden
2022	Abisko	68.30	18.80	394.00	Sweden
2032	Tornetrask Lake	68.20	19.70	393.00	Sweden
2036	Nikkaluokta	67.90	19.00	468.00	Sweden
2043	Esrange	67.90	21.10	341.00	Sweden
2044	Kiruna Airport	67.80	20.30	452.00	Sweden
2045	Kiruna Geofysiska	67.80	20.40	408.00	Sweden
2049	Gallivare	67.20	20.60	360.00	Sweden
2080	Karesuando	68.40	22.50	327.00	Sweden
2096	Pajala	67.20	23.40	168.00	Sweden
2103	Hemavan-Skorvfjallet	65.80	15.10	800.00	Sweden
2104	Hemavan	65.80	15.10	473.00	Sweden
2105	Abelvattnet	65.50	141.00	670.00	Sweden
2118	Dikanas-Skansnas	65.30	16.00	525.00	Sweden
2120	Kvikkjokk	66.90	17.80	337.00	Sweden
2124	Arjeplog	66.00	17.90	430.00	Sweden
2128	Gunnarn	641.00	17.70	283.00	Sweden
2141	Tjakaape	66.30	19.20	582.00	Sweden
2142	Jokkmokk	66.60	19.60	264.00	Sweden
2143	Paljamyren	66.20	19.10	570.00	Sweden
2145	Tellejaur	66.20	19.60	436.00	Sweden
2154	Vidsel	65.90	20.10	182.00	Sweden
2159	Fallfors	65.10	20.80	0.00	Sweden
2160	Nattavaara	66.80	21.10	329.00	Sweden
2169	Heden	65.90	21.40	36.00	Sweden
2171	Boden	65.80	21.70	23.00	Sweden
2176	Ronnskar	65.00	21.60	3.00	Sweden
2181	Svartbyn	66.30	22.90	62.00	Sweden
2183	Lulea Sol	65.60	22.10	17.00	Sweden
2185	Lulea Kallax	65.60	22.10	34.00	Sweden
2186	Lulea Kallax	65.60	22.10	34.00	Sweden
2188	Rodkallen	65.30	22.40	0.00	Sweden
2196	Haparanda	65.80	24.20	6.00	Sweden
2206	Storlien-Visjovalen	63.30	12.10	644.00	Sweden
2209	Sylarna	63.10	12.30	1035.00	Sweden
2215	Areskutan	63.40	13.10	1280.00	Sweden
2221	Korsvattnet	63.80	13.50	0.00	Sweden
2222	Gaddede	64.50	14.10	330.00	Sweden
2226	Ostersund Froson	63.20	14.50	370.00	Sweden
2229	Ostersund Sol	63.20	14.50	376.00	Sweden
2244	Junsele	63.70	16.90	210.00	Sweden
2245	Vilhelmina	64.60	16.90	349.00	Sweden
2247	Krangede	63.20	16.20	184.00	Sweden
2248	Krangede	63.20	16.20	223.00	Sweden
2259	Kramfors Flygplats	63.10	17.80	19.00	Sweden
2267	Ornskoldsvik Airport	63.40	181.00	103.00	Sweden
2269	Skagsudde	63.20	19.00	0.00	Sweden
2274	Vindeln	64.20	19.70	206.00	Sweden
2283	Umea Robacksdalen	63.80	20.20	10.00	Sweden
2284	Jarnasklubb	63.40	19.70	5.00	Sweden
2286	Umea Flygplats	63.80	20.30	14.00	Sweden
2288	Holmogadd	63.60	20.80	6.00	Sweden
2293	Skelleftea Airport	64.60	21.10	49.00	Sweden
2296	Bjuroklubb	64.50	21.60	36.00	Sweden
2307	Idre	61.90	12.90	875.00	Sweden
2308	Tannas	62.40	12.70	724.00	Sweden
2316	Sarna	61.70	13.20	438.00	Sweden
2318	Tandadalen	61.20	13.00	830.00	Sweden
2323	Klovsjo	62.50	14.20	551.00	Sweden
2324	Sveg	62.00	14.40	360.00	Sweden
2338	Edsbyn	61.40	15.70	185.00	Sweden
2355	Kuggoren	61.70	17.50	10.00	Sweden
2365	Sundvall-Harnlsand Flygplats	62.50	17.40	6.00	Sweden
2366	Sundsvall-Harnosand Flygplats	62.50	17.40	10.00	Sweden
2368	Bramon	62.20	17.80	20.00	Sweden
2376	Soderhamn	61.30	17.10	36.00	Sweden
2382	Lungo	62.60	18.10	10.00	Sweden
2400	Ostmark	60.30	12.60	310.00	Sweden
2408	Blomskog	59.20	12.10	171.00	Sweden
2410	Malung	60.70	13.70	308.00	Sweden
2415	Karlstad Sol	59.40	13.50	46.00	Sweden
2417	Naven	58.70	13.10	0.00	Sweden
2418	Karlstad Flygplats	59.40	13.50	55.00	Sweden
2424	Stalldalen	59.90	14.90	210.00	Sweden
2432	Orebro	59.20	15.10	55.00	Sweden
2433	Falun	60.60	15.70	157.00	Sweden
2435	Borlange	60.40	15.50	0.00	Sweden
2443	Gavle Sandviken Air force base	60.60	16.90	79.00	Sweden
2446	Vasteras Hasslo	59.60	16.60	31.00	Sweden
2450	Eggegrund	60.70	17.60	5.00	Sweden
2453	Gavle	60.70	17.20	0.00	Sweden
2456	Films Kyrkby	60.20	17.90	39.00	Sweden
2458	Uppsala	59.90	17.60	41.00	Sweden
2460	Stockholm Arlanda	59.60	17.90	61.00	Sweden
2464	Stockholm Bromma	59.30	17.90	14.00	Sweden
2476	Floda	59.10	16.40	20.00	Sweden
2483	Stockholm Kth	59.30	18.10	30.00	Sweden
2485	Stockholm Observatoriet	59.60	18.10	0.00	Sweden
2487	Stavsnas	59.30	18.70	13.00	Sweden
2488	Orskar	60.50	18.40	9.00	Sweden
2489	Harsfjarden	59.10	18.10	9.00	Sweden
2496	Svenska Hogarna	59.40	19.50	12.00	Sweden
2499	Almagrundet	59.20	19.10	25.00	Sweden
2500	Nordkoster	58.90	11.00	11.00	Sweden
2501	Vaderoarna	58.60	11.10	21.00	Sweden
2505	Maseskar	58.10	11.30	0.00	Sweden
2508	Maseskar Light House	58.10	11.30	14.00	Sweden
2512	Goteborg Save	57.80	11.90	53.00	Sweden
2513	Goteborg	57.70	12.00	5.00	Sweden
2516	Vinga	57.60	11.60	19.00	Sweden
2517	Trubaduren	57.60	11.60	26.00	Sweden
2518	Nidingen	57.30	11.90	0.00	Sweden
2519	Ringhals	57.30	12.10	9999.00	Sweden
2520	Satenas	58.40	12.70	74.00	Sweden
2526	Goteborg Landvetter	57.70	12.30	169.00	Sweden
2527	Goteborg Landvetter	57.70	12.30	155.00	Sweden
2535	Skovde Flygplats	58.40	131.00	105.00	Sweden
2536	Rangedala	57.80	13.20	299.00	Sweden
2545	Axstal	58.60	14.60	91.00	Sweden
2550	Jonkoping Flygplats	57.80	14.10	232.00	Sweden
2556	Hagshult	57.30	14.10	172.00	Sweden
2562	Linkoping Malmen	58.40	15.50	117.00	Sweden
2564	Malexander	58.10	15.20	200.00	Sweden
2565	Hultsfred Swedish Air Force Base	57.50	15.80	112.00	Sweden
2566	Malilla	57.40	15.80	98.00	Sweden
2567	Landsort	58.80	17.90	20.00	Sweden
2569	Stavsjo	58.70	16.40	60.00	Sweden
2571	Norrkoping	58.60	16.20	0.00	Sweden
2574	Smhi	58.60	16.20	32.00	Sweden
2575	Olands Norra Udde	57.40	17.10	4.00	Sweden
2583	Gustaf Dalen	58.60	17.50	21.00	Sweden
2584	Gotska Sandon	58.40	19.20	12.00	Sweden
2586	Harstena	58.20	17.00	7.00	Sweden
2590	Visby Flygplats	57.70	18.30	47.00	Sweden
2591	Visby Aerologiska Station	57.60	18.30	47.00	Sweden
2599	Nasudden	57.10	18.20	9999.00	Sweden
2604	Halmstad Swedish Air Force Base	56.70	12.80	30.00	Sweden
2605	Hallands Vadero	56.40	12.60	0.00	Sweden
2606	Kullen	56.30	12.40	72.00	Sweden
2607	Angelholm	56.30	12.90	47.00	Sweden
2611	Helsingborg	56.00	12.80	44.00	Sweden
2614	Oskarsgrundet	55.60	12.90	0.00	Sweden
2616	Falsterbo	55.40	12.80	5.00	Sweden
2620	Torup	561.00	13.10	85.00	Sweden
2625	Skillinge	55.50	14.30	5.00	Sweden
2626	Osby	56.40	13.90	85.00	Sweden
2627	Lund Lth	55.70	13.20	73.00	Sweden
2628	Hano	56.00	14.90	0.00	Sweden
2630	Ljungbyhed Ljungbyhed (swe-Afb)	56.10	13.20	52.00	Sweden
2635	Malmo	55.60	13.00	13.00	Sweden
2636	Malmo Sturup	55.60	13.40	106.00	Sweden
2641	Vaxjo	56.90	14.80	200.00	Sweden
2644	Olands Sodra Udde	56.20	16.40	3.00	Sweden
2651	Kristianstad Everod	55.90	14.10	23.00	Sweden
2664	Ronneby	56.30	15.30	74.00	Sweden
2666	Ungskar	56.00	15.80	3.00	Sweden
2668	Kungsholms Fort	56.10	15.60	5.00	Sweden
2670	Kalmar Flygplats	56.70	16.30	17.00	Sweden
2672	Kalmar	56.70	16.30	16.00	Sweden
2680	Hoburg	56.90	18.20	39.00	Sweden
2681	Vreta Kloster	58.50	15.50	52.00	Sweden
2685	Olands Sodra Grund	56.10	16.70	30.00	Sweden
2801	Kilpisjarvi	69.10	20.80	476.00	Finland
2805	Kevo	69.80	27.00	101.00	Finland
2807	Ivalo	68.60	27.40	148.00	Finland
2823	Muonio	671.00	23.70	253.00	Finland
2836	Sodankyla	67.40	26.60	179.00	Finland
2844	Pello	66.80	24.00	84.00	Finland
2845	Rovaniemi	66.60	25.80	201.00	Finland
2848	Salla	66.80	28.70	223.00	Finland
2863	Kemi I	65.40	24.10	13.00	Finland
2864	Kemi	65.80	24.60	15.00	Finland
2867	Pudasjarvi	65.40	27.00	117.00	Finland
2869	Kuusamo	651.00	29.20	263.00	Finland
2874	Hailuoto	65.00	24.80	6.00	Finland
2875	Oulu	64.90	25.40	15.00	Finland
2879	Suomussalmi	64.90	29.00	224.00	Finland
2897	Kajaani	64.30	27.70	136.00	Finland
2901	Masskar	63.70	22.60	13.00	Finland
2903	Kruunupyy	63.70	23.20	25.00	Finland
2905	Nivala	63.90	241.00	81.00	Finland
2907	Ulkokalla	64.30	23.60	10.00	Finland
2910	Valassaaret	63.40	21.10	8.00	Finland
2911	Vaasa	63.10	21.80	4.00	Finland
2912	Vaasa	63.10	21.60	14.00	Finland
2913	Kauhava	63.10	23.00	44.00	Finland
2915	Viitasaari	63.10	25.90	132.00	Finland
2917	Kuopio	63.00	27.80	102.00	Finland
2919	Ilomantsi	62.70	30.90	165.00	Finland
2921	Moikipaa	62.90	21.10	13.00	Finland
2924	Ahtari	62.50	24.20	161.00	Finland
2929	Joensuu	62.70	29.60	117.00	Finland
2935	Jyvaskyla	62.40	25.70	145.00	Finland
2942	Niinisalo	61.90	22.50	136.00	Finland
2944	Tampere Pirkkala	61.40	23.60	112.00	Finland
2945	Halli	61.90	24.80	145.00	Finland
2947	Mikkeli	61.70	27.30	138.00	Finland
2948	Savonlinna	61.90	28.90	95.00	Finland
2952	Pori	61.50	21.80	17.00	Finland
2958	Lappeenranta	61.00	28.10	106.00	Finland
2961	Kuuskajaskari	61.10	21.40	10.00	Finland
2963	Jokioinen	60.80	23.50	103.00	Finland
2965	Lahti	601.00	25.60	84.00	Finland
2966	Utti	60.90	26.90	100.00	Finland
2970	Mariehamn Aland Island	60.10	19.90	6.00	Finland
2971	Jomala	60.20	19.90	10.00	Finland
2972	Turku	60.50	22.30	59.00	Finland
2973	Suomusjarvi	60.40	23.80	86.00	Finland
2974	Хельсинки	60.30	24.10	56.00	Finland
2975	Helsinki-Malmi	60.20	25.10	28.00	Finland
2976	Rankki	60.40	261.00	12.00	Finland
2980	Nyhamn	591.00	191.00	10.00	Finland
2981	Uto	59.80	21.40	7.00	Finland
2982	Russaro	59.80	22.90	11.00	Finland
2984	Bagaskar	59.90	24.00	21.00	Finland
2987	Kallbadagrund	591.00	25.60	19.00	Finland
2988	Isosaari	60.10	25.10	5.00	Finland
2990	Kumlinge	60.30	20.80	5.00	Finland
2993	Market	60.30	19.10	11.00	Finland
3001	Muckle Flugga	60.90	-0.90	0.00	United Kingdom
3002	Baltasound	60.80	-0.90	0.00	United Kingdom
3003	Sumburgh Cape	59.90	-1.30	5.00	United Kingdom
3005	Lerwick	60.10	-1.20	84.00	United Kingdom
3006	Sella Ness	60.40	-1.30	0.00	United Kingdom
3007	Muckle Holm	60.60	-1.30	0.00	United Kingdom
3008	Fair Isle	59.50	-1.60	0.00	United Kingdom
3009	North Ronaldsay	59.40	-2.40	11.00	United Kingdom
3010	Sule Skerry	59.10	-4.40	0.00	United Kingdom
3011	North Rona	59.10	-5.80	0.00	United Kingdom
3013	Foula	60.20	-2.10	22.00	United Kingdom
3014	Foula	60.10	-2.10	0.00	United Kingdom
3017	Kirkwall Airport	58.90	-2.90	0.00	United Kingdom
3021	Lochboisdale	57.20	-7.30	6.00	United Kingdom
3022	Benbecula	57.50	-7.40	0.00	United Kingdom
3023	South Uist Range	57.30	-7.40	10.00	United Kingdom
3025	Butt Of Lewis	58.50	-6.30	0.00	United Kingdom
3026	Stornoway	58.20	-6.30	13.00	United Kingdom
3027	Waterstein	57.40	-6.80	83.00	United Kingdom
3031	Loch Glascanoch	57.70	-4.90	265.00	United Kingdom
3034	Aultbea	57.90	-5.60	0.00	United Kingdom
3035	Barra	57.00	-7.40	3.00	United Kingdom
3040	Kilmory	56.80	-6.10	45.00	United Kingdom
3041	Aonach Mor	56.80	-41.00	1130.00	United Kingdom
3044	Altnaharra	58.30	-4.40	81.00	United Kingdom
3047	Tulloch Bridge	56.90	-4.70	0.00	United Kingdom
3049	Cape Wrath	58.60	-5.00	0.00	United Kingdom
3054	Strathy Point	58.60	-4.00	32.00	United Kingdom
3055	Rackwick	58.90	-3.40	20.00	United Kingdom
3057	Foyers	57.30	-4.50	0.00	United Kingdom
3058	Invergordon Harbour	57.70	-4.20	0.00	United Kingdom
3059	Inverness Dalcross	57.50	-4.10	0.00	United Kingdom
3062	Tain Range	57.80	-31.00	0.00	United Kingdom
3063	Aviemore	57.20	-3.80	0.00	United Kingdom
3065	Cairngorm	57.10	-3.60	0.00	United Kingdom
3066	Kinloss	57.60	-3.60	0.00	United Kingdom
3068	Lossiemouth	57.70	-3.30	13.00	United Kingdom
3070	Glenlivet	57.30	-3.30	0.00	United Kingdom
3072	Cairnwell	56.90	-3.40	0.00	United Kingdom
3074	Scrabster Harbour	58.60	-3.60	10.00	United Kingdom
3075	Wick	58.40	-3.10	0.00	United Kingdom
3076	Temp For 03075	58.40	-3.10	39.00	United Kingdom
3077	Lybster	58.30	-3.30	85.00	United Kingdom
3080	Aboyne	57.10	-2.80	0.00	United Kingdom
3085	Inchmarlo	57.10	-2.50	80.00	United Kingdom
3088	Inverbervie	56.90	-2.30	0.00	United Kingdom
3091	Aberdeen Dyce	57.20	-2.20	0.00	United Kingdom
3092	Peterhead Harbour	57.50	-1.80	0.00	United Kingdom
3094	Rosehearty	57.70	-2.10	0.00	United Kingdom
3100	Tiree	56.50	-6.90	0.00	United Kingdom
3102	Orsay	55.70	-6.50	0.00	United Kingdom
3111	Machrihanish	55.40	-5.70	0.00	United Kingdom
3114	Oban	56.40	-5.50	0.00	United Kingdom
3120	Lochranza	55.70	-5.30	46.00	United Kingdom
3121	Kildonan	55.40	-5.10	18.00	United Kingdom
3130	West Freugh	54.90	-4.90	0.00	United Kingdom
3132	West Freugh	54.90	-4.90	0.00	United Kingdom
3135	Prestwick Airport	55.50	-4.60	0.00	United Kingdom
3136	Prestwick Rnas	55.50	-4.60	0.00	United Kingdom
3137	Whithorn	54.70	-4.40	40.00	United Kingdom
3138	Greenock Mrcc	551.00	-4.80	0.00	United Kingdom
3139	Saughall	55.60	-4.20	221.00	United Kingdom
3140	Glasgow Airport	55.90	-4.40	0.00	United Kingdom
3144	Strathallan	56.30	-3.70	0.00	United Kingdom
3148	Glen Ogle	56.40	-4.30	564.00	United Kingdom
3152	Salsburgh	55.90	-3.90	277.00	United Kingdom
3153	Dundrennan	54.80	-4.00	0.00	United Kingdom
3154	Dumfries Drungans	55.10	-3.60	0.00	United Kingdom
3155	Drumalbin	55.60	-3.70	245.00	United Kingdom
3158	Charterhall	55.70	-2.40	0.00	United Kingdom
3160	Edinburgh Airport	55.90	-3.30	0.00	United Kingdom
3162	Eskdalemuir	55.30	-3.20	0.00	United Kingdom
3165	Spadeadam	55.10	-2.60	325.00	United Kingdom
3168	Galashiels	55.60	-2.90	146.00	United Kingdom
3171	Leuchars	56.40	-2.90	0.00	United Kingdom
3174	Fife Ness	56.30	-2.60	0.00	United Kingdom
3176	Carterhouse	55.40	-2.50	308.00	United Kingdom
3188	Berwick Upon Tweed	55.80	-2.00	42.00	United Kingdom
3204	Isle Of man Ronaldsway Airport	54.10	-4.60	0.00	United Kingdom
3207	Snaefell-Isle	54.30	-4.50	615.00	United Kingdom
3208	Point Of Ayre Lighthouse	54.40	-4.40	9.00	United Kingdom
3209	Drumburgh	54.90	-3.20	7.00	United Kingdom
3210	Saint Bees Head	54.50	-3.60	0.00	United Kingdom
3212	Keswick	54.60	-3.20	0.00	United Kingdom
3213	Eskmeals	54.30	-3.40	9.00	United Kingdom
3214	Walney Island	54.10	-3.20	0.00	United Kingdom
3215	Aspatria	54.80	-3.30	0.00	United Kingdom
3220	Carlisle	54.90	-21.00	0.00	United Kingdom
3222	Carlisle	54.90	-2.90	26.00	United Kingdom
3224	Spadeadam	55.10	-2.60	285.00	United Kingdom
3225	Shap	54.50	-2.70	0.00	United Kingdom
3226	Warcop Range	54.60	-2.40	0.00	United Kingdom
3227	Great Dun Fell	51.70	-2.40	0.00	United Kingdom
3229	Great Dun Fell	54.70	-2.40	847.00	United Kingdom
3230	Redesdale	55.30	-2.30	0.00	United Kingdom
3235	Boltshope Park	54.80	-2.10	434.00	United Kingdom
3240	Boulmer	55.40	-1.60	0.00	United Kingdom
